Time_s;Displacement_mm;Force_N
0.0020000000949949;0.0002863702;0.370419863733377
0.0120000001043081;0.0006034229;0.370075295282184
0.0219999998807907;0.0012784384;0.370841893734497
0.0320000015199184;0.0018409513;0.369287031914951
0.0419999994337559;0.0022500516;0.370389799277554
0.0520000010728836;0.002679607;0.370319239196229
0.061999998986721;0.003211437;0.370508212862066
0.0719999969005585;0.0037432674;0.368339789133271
0.0820000022649765;0.004254643;0.369685923681493
0.0920000001788139;0.0047148806;0.369288740318764
0.101999998092651;0.005287621;0.369743434446567
0.112000003457069;0.005727404;0.36876592091124
0.122000001370907;0.006218324;0.368654246197895
0.131999999284744;0.006842202;0.367634847270849
0.142000004649162;0.007292212;0.368702447558509
0.151999995112419;0.0077115395;0.368022070145852
0.162000000476837;0.008243371;0.368534829655503
0.172000005841255;0.008713836;0.367992337392186
0.181999996304512;0.009143391;0.369493599453491
0.19200000166893;0.009695676;0.368958497286397
0.202000007033348;0.010278644;0.369303641665313
0.211999997496605;0.010585469;0.368453882132968
0.222000002861023;0.011311622;0.369981927418565
0.23199999332428;0.011802543;0.369148788083177
0.241999998688698;0.012109368;0.370346469387655
0.252000004053116;0.012733246;0.370987800029682
0.261999994516373;0.013336669;0.370962352624006
0.272000014781952;0.0137150865;0.370897929921394
0.282000005245209;0.014103732;0.370831765608725
0.291999995708466;0.014543515;0.370464404023471
0.301999986171722;0.015433308;0.371482888292127
0.312000006437302;0.015699223;0.370852630935134
0.321999996900558;0.016159462;0.372529229992342
0.331999987363815;0.016773112;0.372424756256095
0.342000007629395;0.016957207;0.372100919952548
0.351999998092651;0.017724268;0.371385343368969
0.361999988555908;0.018143596;0.372191428366414
0.372000008821487;0.018757246;0.371967143223324
0.381999999284744;0.01911521;0.373182205503909
0.391999989748001;0.019677723;0.37383804278114
0.40200001001358;0.020178871;0.374778644735597
0.412000000476837;0.020639108;0.374251633961367
0.421999990940094;0.021191394;0.375198675938261
0.432000011205673;0.021651631;0.374671660004759
0.44200000166893;0.022367558;0.375346820966255
0.451999992132187;0.022725519;0.375099412653964
0.462000012397766;0.023083482;0.37713952247553
0.472000002861023;0.023768727;0.375251359523475
0.48199999332428;0.024177825;0.376341795121946
0.492000013589859;0.024638062;0.375082358707358
0.501999974250793;0.025333533;0.376702107117601
0.512000024318695;0.025609676;0.37577094638263
0.522000014781952;0.026274463;0.377104171314563
0.532000005245209;0.02682675;0.376119322167748
0.541999995708466;0.027246077;0.378085248034511
0.551999986171722;0.027675632;0.376539275027815
0.561999976634979;0.028371103;0.37905994407289
0.572000026702881;0.02867793;0.377871697591732
0.582000017166138;0.029260896;0.37842195604804
0.592000007629395;0.0297825;0.377220910149315
0.601999998092651;0.030181373;0.37953708610274
0.611999988555908;0.030846158;0.377157544010825
0.621999979019165;0.031163212;0.379771088357852
0.632000029087067;0.03163368;0.37828059952711
0.642000019550323;0.03232915;0.379701624859005
0.65200001001358;0.03272802;0.377922907464184
0.662000000476837;0.033239394;0.379042742615742
0.671999990940094;0.033761;0.377815306079139
0.681999981403351;0.034159873;0.379233816569557
0.691999971866608;0.03473261;0.379170712170699
0.702000021934509;0.035284895;0.38144979740879
0.712000012397766;0.03581673;0.37905126114776
0.722000002861023;0.036225826;0.379883662178838
0.73199999332428;0.03689062;0.380395396408937
0.741999983787537;0.037228122;0.381235683105394
0.751999974250793;0.03774973;0.380008243172635
0.762000024318695;0.038189508;0.381129749396522
0.772000014781952;0.038844068;0.37915840837096
0.782000005245209;0.039283853;0.380088596603742
0.791999995708466;0.039764546;0.380146210389063
0.801999986171722;0.0403066;0.381381142949057
0.811999976634979;0.04073616;0.3808476450884
0.822000026702881;0.041247535;0.381201428418559
0.832000017166138;0.041820273;0.38156255945631
0.842000007629395;0.042311195;0.382206386141462
0.851999998092651;0.04295553;0.382283608365883
0.861999988555908;0.0432419;0.381980927394356
0.871999979019165;0.04377373;0.382690708192534
0.882000029087067;0.044274878;0.382532685970015
0.892000019550323;0.044776022;0.382374664384
0.90200001001358;0.04532831;0.383370483260474
0.912000000476837;0.04586014;0.383787769298257
0.921999990940094;0.04622833;0.382794193604536
0.931999981403351;0.046872664;0.382006033856042
0.941999971866608;0.047363583;0.383313693268241
0.952000021934509;0.047823824;0.382583580773396
0.962000012397766;0.048263602;0.38333028015589
0.972000002861023;0.04891816;0.384169884166575
0.98199999332428;0.04922499;0.383274654961131
0.991999983787537;0.049910232;0.383235005965093
1.00199997425079;0.050319333;0.38438130429068
1.01199996471405;0.050810255;0.383475421685509
1.02199995517731;0.051393222;0.383149194229524
1.03199994564056;0.051720504;0.383130255646444
1.04200005531311;0.052354604;0.384848514897022
1.05200004577637;0.052886438;0.383647775248849
1.06200003623962;0.053264856;0.384207626904566
1.07200002670288;0.053909186;0.383565014484288
1.08200001716614;0.054256923;0.384996370544671
1.09200000762939;0.054860346;0.384064915613015
1.10199999809265;0.055300128;0.386365515457622
1.11199998855591;0.055975143;0.385427656958647
1.12199997901917;0.056374017;0.386561949905914
1.13199996948242;0.0568138;0.38593762000504
1.14199995994568;0.057458133;0.387049953627785
1.15199995040894;0.057785414;0.386728181529449
1.16199994087219;0.05834793;0.388210722706065
1.17200005054474;0.058849074;0.386789672140127
1.182000041008;0.059411585;0.388883597573588
1.19200003147125;0.059882052;0.386582537946002
1.20200002193451;0.060352515;0.387498887437288
1.21200001239777;0.060925256;0.387253715010777
1.22200000286102;0.06132413;0.389041622387365
1.23199999332428;0.06183551;0.387328922827453
1.24199998378754;0.06235711;0.388541982998222
