Time_s;Displacement_mm;Force_N
0.0020000000949949;0.00025568766;0.464897449307584
0.0120000001043081;0.0005931954;0.4639839110877
0.0219999998807907;0.0011454808;0.465387357903582
0.0320000015199184;0.001595491;0.463902642506334
0.0419999994337559;0.002178459;0.465074332747797
0.0520000010728836;0.0026182416;0.464490639885647
0.061999998986721;0.0031398446;0.465954647697768
0.0719999969005585;0.003671675;0.465078734931154
0.0820000022649765;0.0041012303;0.466249964234168
0.0920000001788139;0.004663743;0.465959136449302
0.101999998092651;0.0050626155;0.467422760355231
0.112000003457069;0.005727404;0.466547235944689
0.122000001370907;0.0061467313;0.466548468874272
0.131999999284744;0.006627424;0.46567240566889
0.142000004649162;0.0071694823;0.467328269435685
0.151999995112419;0.0076092654;0.466931474715058
0.162000000476837;0.008212687;0.467665838522292
0.172000005841255;0.008642243;0.467271462230073
0.181999996304512;0.009061571;0.468049483307214
0.19200000166893;0.009644539;0.467033739990412
0.202000007033348;0.01013546;0.468964749529469
0.211999997496605;0.010595697;0.46768562011664
0.222000002861023;0.01124003;0.468117775724688
0.23199999332428;0.011638902;0.467745632320442
0.241999998688698;0.012201415;0.467714971406409
0.252000004053116;0.0125593785;0.466817983448228
0.261999994516373;0.013173029;0.468539483664671
0.272000014781952;0.013643494;0.46792884818548
0.282000005245209;0.014042366;0.469077079853662
0.291999995708466;0.014707155;0.468163364916736
0.301999986171722;0.015065118;0.468436340643243
0.312000006437302;0.015545811;0.468410135244612
0.321999996900558;0.01624128;0.46895720507665
0.331999987363815;0.016425375;0.467777310038231
0.342000007629395;0.017243577;0.468905007946081
0.351999998092651;0.01759131;0.469179534799749
0.361999988555908;0.018020866;0.469742318238943
0.372000008821487;0.018634519;0.46941811794921
0.381999999284744;0.019135665;0.47056218068717
0.391999989748001;0.019554993;0.469955540954821
0.40200001001358;0.020209553;0.471384164153586
0.412000000476837;0.020649336;0.471361436117205
0.421999990940094;0.021068664;0.471924754727167
0.432000011205673;0.021661859;0.471016616891061
0.44200000166893;0.022111868;0.471333671717787
0.451999992132187;0.022653928;0.471370646243826
0.462000012397766;0.023073256;0.472569228554821
0.472000002861023;0.023594858;0.472604806321811
0.48199999332428;0.024147144;0.474689916228461
0.492000013589859;0.024627836;0.474430212257191
0.501999974250793;0.025149439;0.474758277974656
0.512000024318695;0.025558539;0.474493689974215
0.522000014781952;0.026233556;0.476002183454288
0.532000005245209;0.026632428;0.474814493479967
0.541999995708466;0.027123349;0.476183580643925
0.551999986171722;0.02764495;0.475206891803364
0.561999976634979;0.028084733;0.475415744246116
0.572000026702881;0.028667701;0.475012361852847
0.582000017166138;0.029066574;0.476106470410753
0.592000007629395;0.029629087;0.475122001197043
0.601999998092651;0.03010978;0.47620052996394
0.611999988555908;0.030610926;0.475227733782001
0.621999979019165;0.031101847;0.476889309845039
0.632000029087067;0.03170527;0.476482042073907
0.642000019550323;0.032134827;0.477342309799313
0.65200001001358;0.032666657;0.476159424054196
0.662000000476837;0.03310644;0.478196211425619
0.671999990940094;0.033617813;0.476721330819884
0.681999981403351;0.034149643;0.477585903014954
0.691999971866608;0.03452806;0.47669923817763
0.702000021934509;0.035233762;0.478437063566312
0.712000012397766;0.035550814;0.476674412291754
0.722000002861023;0.036082644;0.478416456801957
0.73199999332428;0.036686067;0.47751207274073
0.741999983787537;0.03688039;0.47922348115021
0.751999974250793;0.037770182;0.477854145864261
0.762000024318695;0.038107693;0.479825959388146
0.772000014781952;0.038465653;0.478868270556104
0.782000005245209;0.039191805;0.479290549158783
0.791999995708466;0.03962136;0.479486786631741
0.801999986171722;0.04012251;0.4805444548476
0.811999976634979;0.040705476;0.47865887122036
0.822000026702881;0.04113503;0.479732597219278
0.832000017166138;0.0416055;0.479042184251725
0.842000007629395;0.042096417;0.480496753026212
0.851999998092651;0.042638473;0.479364496023136
0.861999988555908;0.043170307;0.480278971088966
0.871999979019165;0.043579407;0.479137468730565
0.882000029087067;0.044193055;0.48035012423427
0.892000019550323;0.044643067;0.480088946953113
0.90200001001358;0.045103308;0.480998434742423
0.912000000476837;0.045676045;0.480745787818184
0.921999990940094;0.04609537;0.481652428077168
0.931999981403351;0.04667834;0.481347982796858
0.941999971866608;0.04714881;0.481284092446613
0.952000021934509;0.0476295;0.481218813611935
0.962000012397766;0.048099965;0.481739912772011
0.972000002861023;0.048590884;0.48108825358898
0.98199999332428;0.049255673;0.481875451012743
0.991999983787537;0.04960341;0.481243235655726
1.00199997425079;0.05011478;0.48234376710608
1.01199996471405;0.050585248;0.480817402805065
1.02199995517731;0.051117077;0.482207644365094
1.03199994564056;0.051607996;0.482140971313774
1.04200005531311;0.05216028;0.483290658907574
1.05200004577637;0.052651208;0.482108760068724
1.06200003623962;0.05316258;0.482973798384567
1.07200002670288;0.053561453;0.482671592227744
1.08200001716614;0.05411374;0.48324314913898
1.09200000762939;0.0545842;0.482646715672176
1.10199999809265;0.055085354;0.484096994968815
1.11199998855591;0.055699002;0.483497076925888
1.12199997901917;0.05592401;0.484369082972911
1.13199996948242;0.05660925;0.484636991343457
1.14199995994568;0.05715131;0.48517879414503
1.15199995040894;0.057580862;0.484852097065921
1.16199994087219;0.05820474;0.485387396848822
1.17200005054474;0.05854225;0.484190534654676
1.182000041008;0.05906385;0.486488929367237
1.19200003147125;0.05959568;0.485861578531703
1.20200002193451;0.060188875;0.486691819035993
1.21200001239777;0.060567293;0.486076686596366
1.22200000286102;0.06119117;0.486026991592946
1.23199999332428;0.061641183;0.485406160117953
1.24199998378754;0.06207074;0.486568764345841
