Time_s;Displacement_mm;Force_N
0.0020000000949949;7.159255e-05;0.763025619985284
0.0120000001043081;0.0004397828;0.764235359977761
0.0219999998807907;0.0010227506;0.763429092082282
0.0320000015199184;0.0013807134;0.764930395410297
0.0419999994337559;0.0018307237;0.763516789585714
0.0520000010728836;0.0023727815;0.764745574608534
0.061999998986721;0.002863702;0.763921389182283
0.0719999969005585;0.0033034848;0.766016593263545
0.0820000022649765;0.0039682724;0.766966229394526
0.0920000001788139;0.0042955526;0.76846417242922
0.101999998092651;0.0049807956;0.768831068791929
0.112000003457069;0.005164891;0.769436010530149
0.122000001370907;0.0059217266;0.769225677562803
0.131999999284744;0.006218324;0.770420901321776
0.142000004649162;0.0068933396;0.770633810330089
0.151999995112419;0.0073535773;0.772334460133144
0.162000000476837;0.0076194927;0.772888068208028
0.172000005841255;0.0084172385;0.773378982479858
0.181999996304512;0.008908158;0.773028613687247
0.19200000166893;0.009163846;0.774460887976412
0.202000007033348;0.009879772;0.774083972033251
0.211999997496605;0.010227507;0.774335440346714
0.222000002861023;0.010759337;0.775442656590835
0.23199999332428;0.011270712;0.77568932
0.241999998688698;0.011802543;0.77568932
0.252000004053116;0.012375283;0.77598182
0.261999994516373;0.012845748;0.77685928
0.272000014781952;0.013244621;0.77773678
0.282000005245209;0.013970774;0.77802926
0.291999995708466;0.014257144;0.77919924
0.301999986171722;0.014748065;0.77861425
0.312000006437302;0.015412853;0.77861425
0.321999996900558;0.015658313;0.77890672
0.331999987363815;0.016343554;0.779144400244363
0.342000007629395;0.016793566;0.777339190040145
0.351999998092651;0.017171983;0.779051857612145
0.361999988555908;0.01776518;0.778985592414037
0.372000008821487;0.018307237;0.778047569993018
0.381999999284744;0.01870611;0.777125542454182
0.391999989748001;0.019258395;0.778526267477746
0.40200001001358;0.019872045;0.777872767503927
0.412000000476837;0.020291373;0.778410874965964
0.421999990940094;0.020823205;0.777766514765237
0.432000011205673;0.02128344;0.779513681510935
0.44200000166893;0.021876637;0.779580600205279
0.451999992132187;0.022255054;0.780793259516852
0.462000012397766;0.02288916;0.780279773165193
0.472000002861023;0.023288032;0.781494780010171
0.48199999332428;0.02378918;0.78038130463498
0.492000013589859;0.024382377;0.781325723329323
0.501999974250793;0.024638062;0.780769617214851
0.512000024318695;0.025497174;0.781743993843449
0.522000014781952;0.02559945;0.780585521623281
0.532000005245209;0.026448332;0.782642704102116
0.541999995708466;0.02674493;0.781359376004292
0.551999986171722;0.027317671;0.78260294690566
0.561999976634979;0.027798364;0.782126774934684
0.572000026702881;0.028197236;0.782851811733936
0.582000017166138;0.028810887;0.782324798441271
0.592000007629395;0.029322263;0.78242187063369
0.601999998092651;0.02970068;0.782569734529959
0.611999988555908;0.030304102;0.783509110359043
0.621999979019165;0.030764341;0.783040745102923
0.632000029087067;0.031224579;0.783840132557724
0.642000019550323;0.031715497;0.78378665079317
0.65200001001358;0.032278012;0.784017849082602
0.662000000476837;0.0327587;0.78396548179837
0.671999990940094;0.033331443;0.785365555825364
0.681999981403351;0.03370986;0.784446850185038
0.691999971866608;0.034436014;0.785245221255932
0.702000021934509;0.03473261;0.785505379388289
0.712000012397766;0.035223536;0.785744426752195
0.722000002861023;0.035867866;0.785966731922599
0.73199999332428;0.036164466;0.786519399619186
0.741999983787537;0.03678834;0.786382922730231
0.751999974250793;0.037269037;0.786855883784866
0.762000024318695;0.037688363;0.786758183841317
0.772000014781952;0.03824065;0.786629504940598
0.782000005245209;0.038792934;0.786793336738857
0.791999995708466;0.039273627;0.786973818725464
0.801999986171722;0.039785;0.787147142492622
0.811999976634979;0.040357742;0.78759869772395
0.822000026702881;0.04082821;0.788074102062051
0.832000017166138;0.041278217;0.788268989730183
0.842000007629395;0.04175891;0.788912492730183
0.851999998092651;0.042393018;0.788697147185239
0.861999988555908;0.042720295;0.788736978608478
0.871999979019165;0.043385085;0.788817887232839
0.882000029087067;0.043794185;0.790622616968283
0.892000019550323;0.044315785;0.791271078576711
0.90200001001358;0.04484762;0.790458345841317
0.912000000476837;0.04512376;0.791076943608478
0.921999990940094;0.04597264;0.790887747005261
0.931999981403351;0.04609537;0.791477128344939
0.941999971866608;0.046944253;0.790996463776727
0.952000021934509;0.047189716;0.791234515437218
0.962000012397766;0.047813594;0.791096203737222
0.972000002861023;0.048294287;0.791867135680638
0.98199999332428;0.04865225;0.791202776461262
0.991999983787537;0.049378403;0.791334320730259
1.00199997425079;0.049756818;0.790957897369772
1.01199996471405;0.05020683;0.792613091189944
1.02199995517731;0.05082048;0.791307087003898
1.03199994564056;0.05121935;0.791803658837209
1.04200005531311;0.05173073;0.791800403376277
1.05200004577637;0.052242104;0.792416880509535
1.06200003623962;0.052773934;0.79186469839222
1.07200002670288;0.053295538;0.793066796023455
1.08200001716614;0.053827368;0.79339205390614
1.09200000762939;0.054236468;0.794002257662052
1.10199999809265;0.054942165;0.792875801360183
1.11199998855591;0.05521831;0.793477780799504
1.12199997901917;0.055770595;0.793804329369985
1.13199996948242;0.05635356;0.794878876454604
1.14199995994568;0.056680843;0.792689918191156
1.15199995040894;0.057284266;0.793013974505802
1.16199994087219;0.057785414;0.793382281747424
1.17200005054474;0.058194514;0.792912918039514
1.182000041008;0.058726344;0.79297544921923
1.19200003147125;0.05931954;0.794473947410386
1.20200002193451;0.059738867;0.793415161825964
1.21200001239777;0.060270697;0.79318521300568
1.22200000286102;0.060853664;0.792660689649084
1.23199999332428;0.06129345;0.792464896965817
1.24199998378754;0.061784364;0.793157911791134
1.25199997425079;0.06226506;0.793263658786637
